Date,Year,Month,DateFraction,SmoothedSSN,Definitive,Extra1,Extra2
1824-12-01,1824,12,1824.958,16.4,5.3,20,1
1825-01-01,1825,1,1825.042,19.6,5.8,29,1
1825-02-01,1825,2,1825.123,23.4,6.3,24,1
1825-03-01,1825,3,1825.204,24.8,6.4,27,1
1825-04-01,1825,4,1825.288,23.8,6.3,25,1
1825-05-01,1825,5,1825.371,23.9,6.3,25,1
1825-06-01,1825,6,1825.455,26.2,6.6,28,1
1825-07-01,1825,7,1825.538,28.6,6.9,30,1
1825-08-01,1825,8,1825.623,29.6,7.0,30,1
1825-09-01,1825,9,1825.707,30.8,7.1,26,1
1825-10-01,1825,10,1825.79,33.2,7.3,25,1
1825-11-01,1825,11,1825.874,35.8,7.6,18,1
1825-12-01,1825,12,1825.958,38.4,7.9,23,1
1826-01-01,1826,1,1826.042,41.4,8.2,21,1
1826-02-01,1826,2,1826.123,43.9,8.4,25,1
1826-03-01,1826,3,1826.204,45.1,8.6,28,1
1826-04-01,1826,4,1826.288,47.8,8.8,27,1
1826-05-01,1826,5,1826.371,52.1,9.2,30,1
1826-06-01,1826,6,1826.455,57.2,9.6,29,1
1826-07-01,1826,7,1826.538,61.6,10.0,30,1
1826-08-01,1826,8,1826.623,64.8,10.2,31,1
1826-09-01,1826,9,1826.707,68.3,10.5,30,1
1826-10-01,1826,10,1826.79,71.3,10.7,28,1
1826-11-01,1826,11,1826.874,74.5,11.0,22,1
1826-12-01,1826,12,1826.958,77.5,11.2,19,1
1827-01-01,1827,1,1827.042,78.2,11.2,23,1
1827-02-01,1827,2,1827.123,78.5,11.2,25,1
1827-03-01,1827,3,1827.204,81.6,11.4,28,1
1827-04-01,1827,4,1827.288,84.1,11.6,27,1
1827-05-01,1827,5,1827.371,85.0,11.7,30,1
1827-06-01,1827,6,1827.455,84.1,11.6,26,1
1827-07-01,1827,7,1827.538,83.8,11.6,31,1
1827-08-01,1827,8,1827.623,86.3,11.8,29,1
1827-09-01,1827,9,1827.707,88.0,11.9,30,1
1827-10-01,1827,10,1827.79,89.5,12.0,27,1
1827-11-01,1827,11,1827.874,92.9,12.2,20,1
1827-12-01,1827,12,1827.958,98.0,12.5,25,1
1828-01-01,1828,1,1828.042,101.7,12.8,18,1
1828-02-01,1828,2,1828.124,104.1,12.9,22,1
1828-03-01,1828,3,1828.206,105.8,13.0,24,1
1828-04-01,1828,4,1828.29,105.7,13.0,29,1
1828-05-01,1828,5,1828.373,106.2,13.1,27,1
1828-06-01,1828,6,1828.456,106.9,13.1,26,1
1828-07-01,1828,7,1828.54,106.3,13.1,31,1
1828-08-01,1828,8,1828.624,104.6,13.0,31,1
1828-09-01,1828,9,1828.708,104.0,12.9,30,1
1828-10-01,1828,10,1828.791,106.9,13.1,26,1
1828-11-01,1828,11,1828.874,107.7,13.1,22,1
1828-12-01,1828,12,1828.958,104.5,12.9,15,1
1829-01-01,1829,1,1829.042,105.4,13.0,14,1
1829-02-01,1829,2,1829.123,108.0,13.2,20,1
1829-03-01,1829,3,1829.204,108.3,13.2,26,1
1829-04-01,1829,4,1829.288,108.6,13.2,29,1
1829-05-01,1829,5,1829.371,109.5,13.3,29,1
1829-06-01,1829,6,1829.455,110.9,13.3,28,1
1829-07-01,1829,7,1829.538,112.3,13.4,28,1
1829-08-01,1829,8,1829.623,114.5,13.6,27,1
1829-09-01,1829,9,1829.707,116.9,13.7,26,1
1829-10-01,1829,10,1829.79,118.5,13.8,23,1
1829-11-01,1829,11,1829.874,119.2,13.8,19,1
1829-12-01,1829,12,1829.958,118.6,13.8,22,1
1830-01-01,1830,1,1830.042,114.7,13.6,17,1
1830-02-01,1830,2,1830.123,109.5,13.3,18,1
1830-03-01,1830,3,1830.204,108.3,13.2,20,1
1830-04-01,1830,4,1830.288,110.9,13.3,26,1
1830-05-01,1830,5,1830.371,113.7,13.5,28,1
1830-06-01,1830,6,1830.455,116.4,13.7,27,1
1830-07-01,1830,7,1830.538,117.9,13.8,26,1
1830-08-01,1830,8,1830.623,116.0,13.7,25,1
1830-09-01,1830,9,1830.707,115.1,13.6,24,1
1830-10-01,1830,10,1830.79,112.1,13.4,25,1
1830-11-01,1830,11,1830.874,106.6,13.1,19,1
1830-12-01,1830,12,1830.958,102.4,12.8,13,1
1831-01-01,1831,1,1831.042,100.3,12.7,22,1
1831-02-01,1831,2,1831.123,100.7,12.7,21,1
1831-03-01,1831,3,1831.204,99.3,12.6,25,1
1831-04-01,1831,4,1831.288,95.0,12.3,27,1
1831-05-01,1831,5,1831.371,89.7,12.0,31,1
1831-06-01,1831,6,1831.455,83.4,11.6,27,1
1831-07-01,1831,7,1831.538,78.6,11.2,29,1
1831-08-01,1831,8,1831.623,77.8,11.2,28,1
1831-09-01,1831,9,1831.707,75.5,11.0,22,1
1831-10-01,1831,10,1831.79,70.9,10.7,23,1
1831-11-01,1831,11,1831.874,69.2,10.5,15,1
1831-12-01,1831,12,1831.958,69.0,10.5,15,1
1832-01-01,1832,1,1832.042,66.4,10.3,11,1
1832-02-01,1832,2,1832.124,61.0,9.9,23,1
1832-03-01,1832,3,1832.206,55.7,9.5,21,1
1832-04-01,1832,4,1832.29,51.9,9.1,27,1
1832-05-01,1832,5,1832.373,48.1,8.8,28,1
1832-06-01,1832,6,1832.456,46.0,8.6,22,1
1832-07-01,1832,7,1832.54,44.5,8.5,25,1
1832-08-01,1832,8,1832.624,40.3,8.1,31,1
1832-09-01,1832,9,1832.708,34.5,7.5,29,1
1832-10-01,1832,10,1832.791,29.8,7.0,25,1
1832-11-01,1832,11,1832.874,26.2,6.6,18,1
1832-12-01,1832,12,1832.958,22.4,6.1,17,1
1833-01-01,1833,1,1833.042,20.1,5.8,22,1
1833-02-01,1833,2,1833.123,19.4,5.8,21,1
1833-03-01,1833,3,1833.204,19.5,5.8,19,1
1833-04-01,1833,4,1833.288,18.7,5.7,27,1
1833-05-01,1833,5,1833.371,17.2,5.5,28,1
1833-06-01,1833,6,1833.455,15.4,5.2,30,1
1833-07-01,1833,7,1833.538,13.8,4.9,27,1
1833-08-01,1833,8,1833.623,13.5,4.9,30,1
1833-09-01,1833,9,1833.707,13.2,4.8,16,1
1833-10-01,1833,10,1833.79,12.6,4.7,29,1
1833-11-01,1833,11,1833.874,12.2,4.7,24,1
1833-12-01,1833,12,1833.958,12.4,4.7,19,1
1834-01-01,1834,1,1834.042,13.0,4.8,11,1
1834-02-01,1834,2,1834.123,13.0,4.8,20,1
1834-03-01,1834,3,1834.204,12.9,4.8,24,1
1834-04-01,1834,4,1834.288,14.1,5.0,25,1
1834-05-01,1834,5,1834.371,17.0,5.4,30,1
1834-06-01,1834,6,1834.455,20.4,5.9,28,1
1834-07-01,1834,7,1834.538,22.3,6.1,22,1
1834-08-01,1834,8,1834.623,22.9,6.2,29,1
1834-09-01,1834,9,1834.707,24.4,6.4,21,1
1834-10-01,1834,10,1834.79,29.7,7.0,20,1
1834-11-01,1834,11,1834.874,36.2,7.7,15,1
1834-12-01,1834,12,1834.958,40.4,8.1,15,1
1835-01-01,1835,1,1835.042,45.7,8.6,22,1
1835-02-01,1835,2,1835.123,53.1,9.3,15,1
1835-03-01,1835,3,1835.204,63.1,10.1,18,1
1835-04-01,1835,4,1835.288,74.2,10.9,14,1
1835-05-01,1835,5,1835.371,83.9,11.6,22,1
1835-06-01,1835,6,1835.455,91.7,12.2,17,1
1835-07-01,1835,7,1835.538,100.4,12.7,13,1
1835-08-01,1835,8,1835.623,111.8,13.4,2,1
1835-09-01,1835,9,1835.707,123.0,14.1,11,1
1835-10-01,1835,10,1835.79,134.1,14.7,16,1
1835-11-01,1835,11,1835.874,144.5,15.2,15,1
1835-12-01,1835,12,1835.958,155.6,15.8,8,1
1836-01-01,1836,1,1836.042,165.9,16.3,17,1
1836-02-01,1836,2,1836.124,173.2,16.7,14,1
1836-03-01,1836,3,1836.206,176.2,16.8,12,1
1836-04-01,1836,4,1836.29,178.7,17.0,16,1
1836-05-01,1836,5,1836.373,183.1,17.2,23,1
1836-06-01,1836,6,1836.456,193.5,17.6,15,1
1836-07-01,1836,7,1836.54,209.3,18.4,15,1
1836-08-01,1836,8,1836.624,221.0,18.9,16,1
1836-09-01,1836,9,1836.708,228.2,19.2,12,1
1836-10-01,1836,10,1836.791,230.4,19.3,11,1
1836-11-01,1836,11,1836.874,230.1,19.2,11,1
1836-12-01,1836,12,1836.958,232.4,19.3,4,1
1837-01-01,1837,1,1837.042,237.9,19.6,10,1
1837-02-01,1837,2,1837.123,243.0,19.8,13,1
1837-03-01,1837,3,1837.204,244.9,19.8,12,1
1837-04-01,1837,4,1837.288,244.0,19.8,10,1
1837-05-01,1837,5,1837.371,242.1,19.7,15,1
1837-06-01,1837,6,1837.455,235.8,19.5,18,1
1837-07-01,1837,7,1837.538,227.5,19.1,9,1
1837-08-01,1837,8,1837.623,218.2,18.7,11,1
1837-09-01,1837,9,1837.707,212.3,18.5,19,1
1837-10-01,1837,10,1837.79,211.9,18.5,18,1
1837-11-01,1837,11,1837.874,212.9,18.5,7,1
1837-12-01,1837,12,1837.958,210.3,18.4,8,1
1838-01-01,1838,1,1838.042,202.1,18.0,11,1
1838-02-01,1838,2,1838.123,194.5,17.7,18,1
1838-03-01,1838,3,1838.204,189.1,17.4,12,1
1838-04-01,1838,4,1838.288,185.3,17.2,16,1
1838-05-01,1838,5,1838.371,180.9,17.0,20,1
1838-06-01,1838,6,1838.455,175.4,16.8,19,1
1838-07-01,1838,7,1838.538,169.2,16.5,21,1
1838-08-01,1838,8,1838.623,167.7,16.4,15,1
1838-09-01,1838,9,1838.707,164.6,16.3,23,1
1838-10-01,1838,10,1838.79,155.7,15.8,16,1
1838-11-01,1838,11,1838.874,145.4,15.3,16,1
1838-12-01,1838,12,1838.958,136.8,14.8,14,1
1839-01-01,1839,1,1839.042,132.4,14.6,15,1
1839-02-01,1839,2,1839.123,134.4,14.7,12,1
1839-03-01,1839,3,1839.204,142.1,15.1,15,1
1839-04-01,1839,4,1839.288,146.2,15.3,14,1
1839-05-01,1839,5,1839.371,145.6,15.3,22,1
1839-06-01,1839,6,1839.455,143.9,15.2,20,1
1839-07-01,1839,7,1839.538,141.1,15.1,25,1
1839-08-01,1839,8,1839.623,138.4,14.9,17,1
1839-09-01,1839,9,1839.707,136.7,14.8,18,1
1839-10-01,1839,10,1839.79,136.3,14.8,16,1
1839-11-01,1839,11,1839.874,137.6,14.9,11,1
1839-12-01,1839,12,1839.958,138.3,14.9,9,1
1840-01-01,1840,1,1840.042,136.2,14.8,18,1
1840-02-01,1840,2,1840.124,129.4,14.4,14,1
1840-03-01,1840,3,1840.206,120.2,13.9,18,1
1840-04-01,1840,4,1840.29,113.6,13.5,21,1
1840-05-01,1840,5,1840.373,110.1,13.3,22,1
1840-06-01,1840,6,1840.456,108.4,13.2,27,1
1840-07-01,1840,7,1840.54,103.8,12.9,23,1
1840-08-01,1840,8,1840.624,95.8,12.4,24,1
1840-09-01,1840,9,1840.708,89.1,12.0,20,1
1840-10-01,1840,10,1840.791,84.7,11.7,19,1
1840-11-01,1840,11,1840.874,82.8,11.5,20,1
1840-12-01,1840,12,1840.958,83.2,11.6,22,1
1841-01-01,1841,1,1841.042,81.6,11.4,15,1
1841-02-01,1841,2,1841.123,78.2,11.2,20,1
1841-03-01,1841,3,1841.204,74.4,10.9,22,1
1841-04-01,1841,4,1841.288,69.9,10.6,28,1
1841-05-01,1841,5,1841.371,65.7,10.3,27,1
1841-06-01,1841,6,1841.455,62.2,10.0,24,1
1841-07-01,1841,7,1841.538,61.0,9.9,27,1
1841-08-01,1841,8,1841.623,60.2,9.9,28,1
1841-09-01,1841,9,1841.707,59.0,9.8,28,1
1841-10-01,1841,10,1841.79,57.6,9.7,19,1
1841-11-01,1841,11,1841.874,53.7,9.3,20,1
1841-12-01,1841,12,1841.958,48.3,8.8,19,1
1842-01-01,1842,1,1842.042,44.6,8.5,20,1
1842-02-01,1842,2,1842.123,42.4,8.3,22,1
1842-03-01,1842,3,1842.204,40.3,8.1,25,1
1842-04-01,1842,4,1842.288,39.7,8.0,30,1
1842-05-01,1842,5,1842.371,41.8,8.2,31,1
1842-06-01,1842,6,1842.455,41.8,8.2,30,1
1842-07-01,1842,7,1842.538,39.8,8.0,31,1
1842-08-01,1842,8,1842.623,38.0,7.9,31,1
1842-09-01,1842,9,1842.707,35.8,7.7,28,1
1842-10-01,1842,10,1842.79,33.7,7.4,23,1
1842-11-01,1842,11,1842.874,32.2,7.3,25,1
1842-12-01,1842,12,1842.958,31.3,7.2,15,1
1843-01-01,1843,1,1843.042,30.4,7.1,22,1
1843-02-01,1843,2,1843.123,29.1,6.9,14,1
1843-03-01,1843,3,1843.204,27.1,6.7,29,1
1843-04-01,1843,4,1843.288,23.8,6.3,29,1
1843-05-01,1843,5,1843.371,20.1,5.8,30,1
1843-06-01,1843,6,1843.455,18.2,5.6,30,1
1843-07-01,1843,7,1843.538,17.6,5.5,31,1
1843-08-01,1843,8,1843.623,18.1,5.6,31,1
1843-09-01,1843,9,1843.707,19.3,5.7,30,1
1843-10-01,1843,10,1843.79,20.4,5.9,31,1
1843-11-01,1843,11,1843.874,20.5,5.9,27,1
1843-12-01,1843,12,1843.958,19.4,5.7,16,1
1844-01-01,1844,1,1844.042,19.7,5.8,24,1
1844-02-01,1844,2,1844.124,21.4,6.0,22,1
1844-03-01,1844,3,1844.206,22.4,6.1,21,1
1844-04-01,1844,4,1844.29,23.7,6.3,28,1
1844-05-01,1844,5,1844.373,24.3,6.4,25,1
1844-06-01,1844,6,1844.456,24.3,6.4,29,1
1844-07-01,1844,7,1844.54,26.0,6.6,29,1
1844-08-01,1844,8,1844.624,29.2,7.0,28,1
1844-09-01,1844,9,1844.708,33.3,7.4,27,1
1844-10-01,1844,10,1844.791,37.9,7.9,25,1
1844-11-01,1844,11,1844.874,42.9,8.4,16,1
1844-12-01,1844,12,1844.958,47.3,8.8,20,1
1845-01-01,1845,1,1845.042,49.9,9.0,17,1
1845-02-01,1845,2,1845.123,51.1,9.1,17,1
1845-03-01,1845,3,1845.204,53.3,9.3,22,1
1845-04-01,1845,4,1845.288,56.2,9.5,25,1
1845-05-01,1845,5,1845.371,59.5,9.8,27,1
1845-06-01,1845,6,1845.455,64.1,10.2,25,1
1845-07-01,1845,7,1845.538,67.7,10.4,24,1
1845-08-01,1845,8,1845.623,69.1,10.5,27,1
1845-09-01,1845,9,1845.707,71.0,10.7,26,1
1845-10-01,1845,10,1845.79,73.3,10.9,19,1
1845-11-01,1845,11,1845.874,75.0,11.0,23,1
1845-12-01,1845,12,1845.958,78.2,11.2,13,1
1846-01-01,1846,1,1846.042,81.7,11.5,19,1
1846-02-01,1846,2,1846.123,84.4,11.6,21,1
1846-03-01,1846,3,1846.204,91.3,12.1,22,1
1846-04-01,1846,4,1846.288,97.8,12.5,19,1
1846-05-01,1846,5,1846.371,100.3,12.7,21,1
1846-06-01,1846,6,1846.455,102.1,12.8,28,1
1846-07-01,1846,7,1846.538,104.2,12.9,26,1
1846-08-01,1846,8,1846.623,105.4,13.0,26,1
1846-09-01,1846,9,1846.707,106.5,13.1,23,1
1846-10-01,1846,10,1846.79,106.3,13.0,16,1
1846-11-01,1846,11,1846.874,105.7,13.0,16,1
1846-12-01,1846,12,1846.958,108.2,13.1,10,1
1847-01-01,1847,1,1847.042,110.0,13.3,11,1
1847-02-01,1847,2,1847.123,116.4,13.6,10,1
1847-03-01,1847,3,1847.204,126.1,14.2,19,1
1847-04-01,1847,4,1847.288,138.4,14.9,20,1
1847-05-01,1847,5,1847.371,152.5,15.6,26,1
1847-06-01,1847,6,1847.455,161.0,16.1,25,1
1847-07-01,1847,7,1847.538,170.8,16.5,25,1
1847-08-01,1847,8,1847.623,182.1,17.1,28,1
1847-09-01,1847,9,1847.707,188.4,17.4,15,1
1847-10-01,1847,10,1847.79,194.3,17.7,19,1
1847-11-01,1847,11,1847.874,200.5,17.9,20,1
1847-12-01,1847,12,1847.958,205.4,18.2,14,1
1848-01-01,1848,1,1848.042,214.5,18.6,14,1
1848-02-01,1848,2,1848.124,219.9,18.8,13,1
1848-03-01,1848,3,1848.206,215.2,18.6,17,1
1848-04-01,1848,4,1848.29,207.6,18.3,18,1
1848-05-01,1848,5,1848.373,202.6,18.0,27,1
1848-06-01,1848,6,1848.456,204.4,18.1,24,1
1848-07-01,1848,7,1848.54,209.2,18.3,27,1
1848-08-01,1848,8,1848.624,213.3,18.4,21,1
1848-09-01,1848,9,1848.708,216.0,18.5,20,1
1848-10-01,1848,10,1848.791,216.7,18.5,13,1
1848-11-01,1848,11,1848.874,216.7,18.5,16,1
1848-12-01,1848,12,1848.958,213.4,18.3,24,1
1849-01-01,1849,1,1849.042,207.4,18.0,31,1
1849-02-01,1849,2,1849.123,200.1,17.6,28,1
1849-03-01,1849,3,1849.204,196.7,17.4,31,1
1849-04-01,1849,4,1849.288,193.6,17.2,30,1
1849-05-01,1849,5,1849.371,189.9,17.0,31,1
1849-06-01,1849,6,1849.455,186.4,16.8,30,1
1849-07-01,1849,7,1849.538,176.8,16.3,31,1
1849-08-01,1849,8,1849.623,167.2,15.8,31,1
1849-09-01,1849,9,1849.707,162.7,15.6,30,1
1849-10-01,1849,10,1849.79,157.0,15.3,31,1
1849-11-01,1849,11,1849.874,150.9,15.0,30,1
1849-12-01,1849,12,1849.958,148.5,14.9,31,1
1850-01-01,1850,1,1850.042,144.6,14.7,31,1
1850-02-01,1850,2,1850.123,141.0,14.5,28,1
1850-03-01,1850,3,1850.204,139.9,14.4,31,1
1850-04-01,1850,4,1850.288,139.3,14.4,30,1
1850-05-01,1850,5,1850.371,135.7,14.2,31,1
1850-06-01,1850,6,1850.455,129.4,13.9,30,1
1850-07-01,1850,7,1850.538,126.3,13.7,31,1
1850-08-01,1850,8,1850.623,127.4,13.8,31,1
1850-09-01,1850,9,1850.707,127.3,13.7,30,1
1850-10-01,1850,10,1850.79,126.8,13.7,31,1
1850-11-01,1850,11,1850.874,127.9,13.8,30,1
1850-12-01,1850,12,1850.958,127.4,13.8,31,1
1851-01-01,1851,1,1851.042,126.6,13.7,31,1
1851-02-01,1851,2,1851.123,126.1,13.7,28,1
1851-03-01,1851,3,1851.204,124.3,13.6,31,1
1851-04-01,1851,4,1851.288,122.2,13.5,30,1
1851-05-01,1851,5,1851.371,121.2,13.4,31,1
1851-06-01,1851,6,1851.455,121.7,13.4,30,1
1851-07-01,1851,7,1851.538,121.9,13.4,31,1
1851-08-01,1851,8,1851.623,118.3,13.2,31,1
1851-09-01,1851,9,1851.707,114.9,13.0,30,1
1851-10-01,1851,10,1851.79,115.4,13.1,31,1
1851-11-01,1851,11,1851.874,115.5,13.1,30,1
1851-12-01,1851,12,1851.958,113.6,13.0,31,1
1852-01-01,1852,1,1852.042,112.8,12.9,31,1
1852-02-01,1852,2,1852.124,111.8,12.9,29,1
1852-03-01,1852,3,1852.206,108.0,12.6,31,1
1852-04-01,1852,4,1852.29,106.0,12.5,30,1
1852-05-01,1852,5,1852.373,106.6,12.6,31,1
1852-06-01,1852,6,1852.456,104.8,12.4,30,1
1852-07-01,1852,7,1852.54,100.6,12.2,31,1
1852-08-01,1852,8,1852.624,96.6,11.9,31,1
1852-09-01,1852,9,1852.708,92.9,11.7,30,1
1852-10-01,1852,10,1852.791,89.6,11.5,31,1
1852-11-01,1852,11,1852.874,86.6,11.3,30,1
1852-12-01,1852,12,1852.958,84.5,11.1,31,1
1853-01-01,1853,1,1853.042,84.2,11.1,31,1
1853-02-01,1853,2,1853.123,85.4,11.2,28,1
1853-03-01,1853,3,1853.204,85.9,11.2,31,1
1853-04-01,1853,4,1853.288,83.6,11.1,30,1
1853-05-01,1853,5,1853.371,79.6,10.8,31,1
1853-06-01,1853,6,1853.455,75.9,10.5,30,1
1853-07-01,1853,7,1853.538,72.1,10.3,31,1
1853-08-01,1853,8,1853.623,68.3,10.0,31,1
1853-09-01,1853,9,1853.707,65.1,9.8,30,1
1853-10-01,1853,10,1853.79,62.1,9.5,31,1
1853-11-01,1853,11,1853.874,59.6,9.3,30,1
1853-12-01,1853,12,1853.958,57.3,9.2,31,1
1854-01-01,1854,1,1854.042,53.6,8.9,31,1
1854-02-01,1854,2,1854.123,48.7,8.4,28,1
1854-03-01,1854,3,1854.204,45.1,8.1,31,1
1854-04-01,1854,4,1854.288,41.9,7.8,30,1
1854-05-01,1854,5,1854.371,39.5,7.6,31,1
1854-06-01,1854,6,1854.455,39.3,7.6,30,1
1854-07-01,1854,7,1854.538,38.9,7.5,31,1
1854-08-01,1854,8,1854.623,38.0,7.4,31,1
1854-09-01,1854,9,1854.707,37.0,7.3,30,1
1854-10-01,1854,10,1854.79,35.0,7.1,31,1
1854-11-01,1854,11,1854.874,32.1,6.8,30,1
1854-12-01,1854,12,1854.958,29.6,6.6,31,1
1855-01-01,1855,1,1855.042,26.9,6.2,31,1
1855-02-01,1855,2,1855.123,24.5,6.0,28,1
1855-03-01,1855,3,1855.204,21.7,5.6,31,1
1855-04-01,1855,4,1855.288,19.7,5.3,30,1
1855-05-01,1855,5,1855.371,17.5,5.0,31,1
1855-06-01,1855,6,1855.455,14.2,4.5,30,1
1855-07-01,1855,7,1855.538,11.8,4.1,31,1
1855-08-01,1855,8,1855.623,10.3,3.9,31,1
1855-09-01,1855,9,1855.707,8.5,3.5,30,1
1855-10-01,1855,10,1855.79,7.3,3.2,31,1
1855-11-01,1855,11,1855.874,6.7,3.1,30,1
1855-12-01,1855,12,1855.958,6.0,2.9,31,1
1856-01-01,1856,1,1856.042,6.3,3.0,31,1
1856-02-01,1856,2,1856.124,6.9,3.2,29,1
1856-03-01,1856,3,1856.206,7.5,3.3,31,1
1856-04-01,1856,4,1856.29,7.4,3.3,30,1
1856-05-01,1856,5,1856.373,7.3,3.2,31,1
1856-06-01,1856,6,1856.456,7.9,3.4,30,1
1856-07-01,1856,7,1856.54,9.3,3.7,31,1
1856-08-01,1856,8,1856.624,10.5,3.9,31,1
1856-09-01,1856,9,1856.708,11.1,4.0,30,1
1856-10-01,1856,10,1856.791,11.8,4.1,31,1
1856-11-01,1856,11,1856.874,14.5,4.6,30,1
1856-12-01,1856,12,1856.958,17.6,5.0,31,1
1857-01-01,1857,1,1857.042,19.8,5.3,31,1
1857-02-01,1857,2,1857.123,22.1,5.6,28,1
1857-03-01,1857,3,1857.204,26.0,6.1,31,1
1857-04-01,1857,4,1857.288,31.8,6.8,30,1
1857-05-01,1857,5,1857.371,36.6,7.3,31,1
1857-06-01,1857,6,1857.455,40.8,7.7,30,1
1857-07-01,1857,7,1857.538,45.2,8.1,31,1
1857-08-01,1857,8,1857.623,49.4,8.5,31,1
1857-09-01,1857,9,1857.707,55.7,9.0,30,1
1857-10-01,1857,10,1857.79,62.0,9.5,31,1
1857-11-01,1857,11,1857.874,65.1,9.8,30,1
1857-12-01,1857,12,1857.958,68.4,10.0,31,1
1858-01-01,1858,1,1858.042,73.4,10.4,31,1
1858-02-01,1858,2,1858.123,79.1,10.8,28,1
1858-03-01,1858,3,1858.204,85.2,11.2,31,1
1858-04-01,1858,4,1858.288,92.2,11.7,30,1
1858-05-01,1858,5,1858.371,97.8,12.0,31,1
1858-06-01,1858,6,1858.455,101.8,12.3,30,1
1858-07-01,1858,7,1858.538,107.6,12.6,31,1
1858-08-01,1858,8,1858.623,115.3,13.1,31,1
1858-09-01,1858,9,1858.707,122.1,13.5,30,1
1858-10-01,1858,10,1858.79,128.5,13.8,31,1
1858-11-01,1858,11,1858.874,136.1,14.2,30,1
1858-12-01,1858,12,1858.958,143.4,14.6,31,1
1859-01-01,1859,1,1859.042,149.8,15.0,31,1
1859-02-01,1859,2,1859.123,157.0,15.3,28,1
1859-03-01,1859,3,1859.204,163.1,15.6,31,1
1859-04-01,1859,4,1859.288,167.0,15.8,30,1
1859-05-01,1859,5,1859.371,172.4,16.1,31,1
1859-06-01,1859,6,1859.455,177.1,16.3,30,1
1859-07-01,1859,7,1859.538,178.1,16.3,31,1
1859-08-01,1859,8,1859.623,178.1,16.3,31,1
1859-09-01,1859,9,1859.707,178.8,16.4,30,1
1859-10-01,1859,10,1859.79,178.4,16.4,31,1
1859-11-01,1859,11,1859.874,178.5,16.4,30,1
1859-12-01,1859,12,1859.958,181.5,16.5,31,1
1860-01-01,1860,1,1860.042,185.0,16.7,31,1
1860-02-01,1860,2,1860.124,186.2,16.7,29,1
1860-03-01,1860,3,1860.206,184.6,16.6,31,1
1860-04-01,1860,4,1860.29,181.5,16.5,30,1
1860-05-01,1860,5,1860.373,179.7,16.4,31,1
1860-06-01,1860,6,1860.456,180.9,16.5,30,1
1860-07-01,1860,7,1860.54,180.4,16.5,31,1
1860-08-01,1860,8,1860.624,178.0,16.3,31,1
1860-09-01,1860,9,1860.708,177.3,16.3,30,1
1860-10-01,1860,10,1860.791,179.6,16.4,31,1
1860-11-01,1860,11,1860.874,177.8,16.3,30,1
1860-12-01,1860,12,1860.958,172.2,16.1,31,1
1861-01-01,1861,1,1861.042,167.5,15.8,31,1
1861-02-01,1861,2,1861.123,163.0,15.6,28,1
1861-03-01,1861,3,1861.204,160.6,15.5,31,1
1861-04-01,1861,4,1861.288,157.9,15.3,30,1
1861-05-01,1861,5,1861.371,152.6,15.1,31,1
1861-06-01,1861,6,1861.455,147.8,14.8,30,1
1861-07-01,1861,7,1861.538,146.7,14.8,31,1
1861-08-01,1861,8,1861.623,145.7,14.7,31,1
1861-09-01,1861,9,1861.707,140.1,14.4,30,1
1861-10-01,1861,10,1861.79,132.0,14.0,31,1
1861-11-01,1861,11,1861.874,129.1,13.8,30,1
1861-12-01,1861,12,1861.958,129.4,13.8,31,1
1862-01-01,1862,1,1862.042,128.7,13.8,31,1
1862-02-01,1862,2,1862.123,126.7,13.7,28,1
1862-03-01,1862,3,1862.204,124.1,13.6,31,1
1862-04-01,1862,4,1862.288,121.0,13.4,30,1
1862-05-01,1862,5,1862.371,118.8,13.2,31,1
1862-06-01,1862,6,1862.455,115.4,13.1,30,1
1862-07-01,1862,7,1862.538,111.1,12.8,31,1
1862-08-01,1862,8,1862.623,109.3,12.7,31,1
1862-09-01,1862,9,1862.707,110.5,12.8,30,1
1862-10-01,1862,10,1862.79,111.3,12.8,31,1
1862-11-01,1862,11,1862.874,109.4,12.7,30,1
1862-12-01,1862,12,1862.958,105.1,12.4,31,1
1863-01-01,1863,1,1863.042,98.5,12.0,31,1
1863-02-01,1863,2,1863.123,94.1,11.8,28,1
1863-03-01,1863,3,1863.204,89.4,11.5,31,1
1863-04-01,1863,4,1863.288,85.7,11.2,30,1
1863-05-01,1863,5,1863.371,84.5,11.1,31,1
1863-06-01,1863,6,1863.455,83.5,11.1,30,1
1863-07-01,1863,7,1863.538,84.3,11.1,31,1
1863-08-01,1863,8,1863.623,84.3,11.1,31,1
1863-09-01,1863,9,1863.707,83.5,11.1,30,1
1863-10-01,1863,10,1863.79,83.1,11.0,31,1
1863-11-01,1863,11,1863.874,81.7,10.9,30,1
1863-12-01,1863,12,1863.958,82.0,11.0,31,1
1864-01-01,1864,1,1864.042,85.1,11.2,31,1
1864-02-01,1864,2,1864.124,87.4,11.3,29,1
1864-03-01,1864,3,1864.206,88.5,11.4,31,1
1864-04-01,1864,4,1864.29,88.5,11.4,30,1
1864-05-01,1864,5,1864.373,89.6,11.5,31,1
1864-06-01,1864,6,1864.456,90.2,11.5,30,1
1864-07-01,1864,7,1864.54,88.5,11.4,31,1
1864-08-01,1864,8,1864.624,87.1,11.3,31,1
1864-09-01,1864,9,1864.708,84.4,11.2,30,1
1864-10-01,1864,10,1864.791,81.8,11.0,31,1
1864-11-01,1864,11,1864.874,80.8,10.9,30,1
1864-12-01,1864,12,1864.958,78.4,10.8,31,1
